"Attrition","Age","Gender","MaritalStatus","BusinessTravel","Department","DistanceFromHome","EducationField","JobRole","MonthlyIncome","JobSatisfaction","OverTime","PerformanceRating","YearsAtCompany"
"No",46,"Male","Divorced","Travel_Rarely","Research & Development",7,"Medical","Manufacturing Director",10845,3,"No",3,8
"No",24,"Female","Divorced","Travel_Rarely","Research & Development",17,"Medical","Manufacturing Director",4377,3,"No",3,4
"Yes",35,"Male","Divorced","Travel_Rarely","Research & Development",14,"Other","Laboratory Technician",3743,2,"Yes",4,4
"No",31,"Female","Married","Travel_Frequently","Research & Development",1,"Life Sciences","Manufacturing Director",4148,1,"No",3,4
"No",18,"Male","Single","Non-Travel","Research & Development",5,"Life Sciences","Research Scientist",1051,4,"No",3,0
"No",54,"Female","Married","Travel_Rarely","Research & Development",17,"Technical Degree","Manufacturing Director",10739,3,"No",3,10
"No",35,"Female","Divorced","Travel_Rarely","Research & Development",25,"Medical","Healthcare Representative",10388,3,"Yes",3,16
"No",30,"Female","Married","Travel_Rarely","Research & Development",8,"Life Sciences","Research Director",11416,1,"Yes",3,8
"Yes",20,"Female","Single","Travel_Rarely","Research & Development",11,"Medical","Research Scientist",2600,1,"Yes",3,1
"Yes",30,"Female","Single","Travel_Frequently","Research & Development",5,"Medical","Laboratory Technician",2422,2,"No",3,3
"No",26,"Male","Married","Travel_Rarely","Research & Development",2,"Medical","Manufacturing Director",5472,4,"No",3,8
"No",22,"Male","Married","Travel_Rarely","Research & Development",8,"Life Sciences","Laboratory Technician",2451,1,"No",3,4
"No",48,"Male","Single","Travel_Rarely","Research & Development",6,"Life Sciences","Healthcare Representative",4240,3,"No",3,2
"No",48,"Male","Single","Travel_Rarely","Research & Development",4,"Life Sciences","Healthcare Representative",10999,3,"No",3,15
"No",41,"Female","Single","Travel_Rarely","Research & Development",7,"Medical","Manufacturing Director",5003,3,"No",3,2
"No",39,"Female","Married","Travel_Rarely","Research & Development",1,"Life Sciences","Manufacturing Director",12742,4,"No",3,21
"No",27,"Female","Married","Travel_Rarely","Research & Development",2,"Life Sciences","Manufacturing Director",4227,4,"No",3,3
"No",35,"Male","Divorced","Travel_Rarely","Research & Development",10,"Other","Laboratory Technician",3917,4,"No",4,3
"No",42,"Male","Married","Travel_Rarely","Sales",5,"Marketing","Manager",18303,3,"No",3,1
"No",50,"Male","Married","Travel_Rarely","Research & Development",9,"Life Sciences","Laboratory Technician",2380,4,"No",3,1
"No",59,"Female","Single","Travel_Rarely","Research & Development",2,"Life Sciences","Manufacturing Director",13726,4,"Yes",3,5
"Yes",37,"Female","Married","Travel_Rarely","Research & Development",11,"Medical","Healthcare Representative",4777,2,"No",3,1
"No",55,"Male","Married","Travel_Frequently","Research & Development",18,"Medical","Healthcare Representative",6385,2,"Yes",3,8
"No",41,"Female","Divorced","Non-Travel","Research & Development",7,"Life Sciences","Research Director",19973,3,"No",4,21
"No",38,"Male","Single","Travel_Rarely","Sales",3,"Life Sciences","Sales Executive",6861,4,"Yes",3,1
"Yes",26,"Male","Single","Non-Travel","Sales",29,"Medical","Sales Executive",4969,1,"No",3,2
"Yes",52,"Female","Married","Travel_Rarely","Sales",2,"Marketing","Manager",19845,4,"No",3,32
"No",44,"Female","Married","Travel_Rarely","Sales",28,"Medical","Sales Executive",13320,4,"Yes",3,12
"No",50,"Female","Married","Non-Travel","Sales",1,"Life Sciences","Sales Executive",6347,3,"No",3,18
"Yes",36,"Female","Single","Travel_Rarely","Research & Development",16,"Life Sciences","Laboratory Technician",2743,1,"No",3,17
"No",39,"Female","Single","Travel_Frequently","Research & Development",22,"Medical","Manufacturing Director",10880,1,"Yes",3,21
"No",33,"Female","Single","Non-Travel","Sales",8,"Life Sciences","Sales Representative",2342,4,"No",3,2
"No",45,"Female","Married","Travel_Rarely","Sales",11,"Life Sciences","Manager",17650,4,"No",3,9
"No",32,"Female","Single","Non-Travel","Research & Development",29,"Medical","Laboratory Technician",4025,3,"No",3,8
"No",34,"Male","Divorced","Travel_Rarely","Sales",1,"Marketing","Sales Executive",9725,4,"No",3,15
"No",59,"Male","Married","Travel_Rarely","Sales",1,"Technical Degree","Manager",11904,4,"Yes",3,6
"No",45,"Male","Single","Travel_Rarely","Human Resources",24,"Medical","Human Resources",2177,2,"No",3,6
"No",53,"Female","Married","Travel_Frequently","Sales",2,"Marketing","Sales Executive",7525,2,"No",3,15
"Yes",36,"Male","Divorced","Travel_Rarely","Research & Development",15,"Other","Laboratory Technician",4834,3,"No",3,1
"Yes",26,"Male","Married","Travel_Frequently","Research & Development",2,"Life Sciences","Research Scientist",2042,1,"Yes",3,3
"No",34,"Female","Married","Travel_Rarely","Sales",10,"Life Sciences","Sales Representative",2220,3,"Yes",3,1
"No",28,"Male","Married","Travel_Rarely","Sales",10,"Medical","Sales Representative",1052,2,"No",4,1
"No",38,"Male","Married","Travel_Frequently","Research & Development",3,"Other","Research Scientist",2821,3,"No",3,2
"No",50,"Male","Married","Travel_Rarely","Research & Development",2,"Medical","Research Director",19237,3,"Yes",3,8
"No",37,"Female","Single","Travel_Rarely","Research & Development",3,"Other","Healthcare Representative",4107,2,"No",3,4
"No",40,"Male","Married","Travel_Rarely","Sales",26,"Marketing","Sales Executive",8396,1,"No",3,7
"No",26,"Female","Divorced","Travel_Frequently","Research & Development",1,"Medical","Research Scientist",2007,3,"No",3,5
"No",46,"Male","Divorced","Travel_Rarely","Research & Development",1,"Medical","Research Director",19627,4,"No",3,2
"No",54,"Female","Married","Travel_Rarely","Sales",2,"Life Sciences","Sales Executive",10686,3,"No",3,9
"No",56,"Female","Married","Travel_Frequently","Research & Development",9,"Medical","Research Scientist",2942,3,"No",3,5
"No",36,"Female","Single","Travel_Rarely","Research & Development",12,"Medical","Manufacturing Director",8858,4,"No",3,14
"No",55,"Male","Single","Non-Travel","Research & Development",2,"Medical","Manager",16756,1,"No",3,9
"No",43,"Male","Divorced","Travel_Rarely","Sales",25,"Medical","Sales Executive",10798,4,"No",3,1
"Yes",20,"Female","Single","Travel_Frequently","Sales",9,"Marketing","Sales Representative",2323,4,"Yes",3,2
"Yes",21,"Female","Single","Travel_Rarely","Research & Development",10,"Life Sciences","Laboratory Technician",1416,1,"No",3,1
"No",46,"Female","Divorced","Travel_Rarely","Research & Development",8,"Life Sciences","Research Scientist",4615,1,"Yes",4,16
"Yes",51,"Male","Married","Travel_Rarely","Research & Development",4,"Life Sciences","Research Scientist",2461,3,"Yes",3,10
"Yes",28,"Male","Single","Non-Travel","Research & Development",24,"Technical Degree","Healthcare Representative",8722,1,"No",3,10
"No",26,"Male","Married","Travel_Rarely","Research & Development",1,"Medical","Laboratory Technician",3955,1,"No",3,5
"No",30,"Male","Married","Travel_Rarely","Research & Development",20,"Other","Manufacturing Director",9957,1,"No",3,6
"No",41,"Female","Married","Travel_Rarely","Research & Development",7,"Technical Degree","Research Scientist",3376,3,"No",3,10
"No",38,"Female","Married","Travel_Rarely","Research & Development",17,"Life Sciences","Healthcare Representative",8823,3,"No",3,19
"No",40,"Male","Married","Travel_Rarely","Research & Development",20,"Technical Degree","Healthcare Representative",10322,4,"No",4,11
"No",27,"Male","Married","Non-Travel","Research & Development",8,"Life Sciences","Laboratory Technician",4621,3,"No",3,3
"No",55,"Male","Married","Travel_Frequently","Research & Development",2,"Life Sciences","Manufacturing Director",10976,2,"No",3,3
"No",28,"Female","Single","Travel_Rarely","Research & Development",10,"Other","Research Scientist",3660,3,"No",3,8
"Yes",44,"Male","Married","Travel_Rarely","Human Resources",1,"Medical","Human Resources",10482,1,"No",3,20
"No",33,"Male","Divorced","Travel_Rarely","Research & Development",5,"Life Sciences","Healthcare Representative",7119,4,"No",3,3
"Yes",35,"Male","Single","Travel_Rarely","Sales",4,"Technical Degree","Sales Executive",9582,1,"Yes",4,8
"Yes",33,"Female","Single","Travel_Frequently","Research & Development",29,"Medical","Research Scientist",4508,3,"No",4,13
"No",28,"Male","Divorced","Travel_Rarely","Research & Development",15,"Life Sciences","Laboratory Technician",2207,3,"No",3,4
"No",34,"Male","Single","Travel_Frequently","Research & Development",3,"Life Sciences","Healthcare Representative",7756,4,"No",3,6
"No",37,"Female","Divorced","Travel_Rarely","Sales",10,"Life Sciences","Sales Executive",6694,4,"Yes",3,1
"Yes",25,"Male","Married","Travel_Rarely","Research & Development",4,"Technical Degree","Laboratory Technician",3691,4,"Yes",3,7
"Yes",26,"Male","Divorced","Travel_Rarely","Research & Development",21,"Medical","Laboratory Technician",2377,3,"No",4,1
"Yes",33,"Male","Single","Travel_Rarely","Research & Development",25,"Medical","Research Scientist",2313,2,"Yes",4,2
"No",42,"Male","Married","Travel_Rarely","Research & Development",2,"Medical","Manager",17665,1,"No",3,22
"Yes",28,"Male","Divorced","Travel_Frequently","Research & Development",1,"Medical","Laboratory Technician",2596,2,"No",3,1
"Yes",50,"Male","Single","Travel_Frequently","Sales",1,"Other","Sales Executive",4728,3,"Yes",3,0
"No",33,"Female","Married","Travel_Frequently","Sales",7,"Life Sciences","Sales Executive",4302,2,"No",3,3
"No",34,"Male","Married","Non-Travel","Research & Development",3,"Life Sciences","Research Scientist",2979,4,"No",3,0
"No",48,"Male","Single","Non-Travel","Research & Development",1,"Medical","Manager",16885,4,"No",4,5
"No",45,"Female","Married","Non-Travel","Sales",9,"Life Sciences","Sales Executive",5593,3,"No",3,15
"No",52,"Male","Single","Travel_Rarely","Research & Development",7,"Life Sciences","Healthcare Representative",10445,2,"No",3,8
"No",38,"Male","Divorced","Travel_Rarely","Sales",10,"Marketing","Sales Executive",8740,3,"Yes",3,8
"No",29,"Female","Divorced","Travel_Rarely","Research & Development",28,"Life Sciences","Research Scientist",2514,4,"No",4,7
"No",28,"Female","Divorced","Travel_Rarely","Research & Development",3,"Medical","Manufacturing Director",7655,2,"No",3,9
"No",46,"Male","Married","Travel_Rarely","Sales",3,"Marketing","Manager",17465,3,"No",3,12
"No",38,"Male","Single","Travel_Rarely","Sales",2,"Marketing","Sales Executive",7351,2,"No",3,1
"No",43,"Female","Married","Travel_Frequently","Research & Development",27,"Life Sciences","Manufacturing Director",10820,1,"No",3,8
"Yes",39,"Male","Divorced","Travel_Frequently","Research & Development",2,"Life Sciences","Healthcare Representative",12169,4,"No",3,18
"No",40,"Male","Single","Travel_Rarely","Research & Development",14,"Medical","Research Director",19626,3,"No",3,20
"No",21,"Female","Single","Travel_Rarely","Research & Development",1,"Technical Degree","Research Scientist",2070,2,"Yes",3,2
"No",39,"Male","Single","Non-Travel","Research & Development",9,"Life Sciences","Laboratory Technician",6782,2,"No",3,5
"No",36,"Male","Single","Non-Travel","Research & Development",18,"Life Sciences","Manufacturing Director",7779,4,"No",4,11
"No",31,"Male","Married","Travel_Frequently","Sales",20,"Life Sciences","Sales Representative",2791,4,"No",3,2
"No",28,"Male","Married","Travel_Rarely","Research & Development",2,"Life Sciences","Research Scientist",3201,2,"No",3,5
"No",35,"Male","Divorced","Travel_Frequently","Sales",11,"Marketing","Sales Executive",4968,4,"No",3,5
"No",49,"Male","Married","Travel_Rarely","Sales",8,"Technical Degree","Sales Executive",13120,2,"No",3,9
"No",34,"Male","Single","Travel_Frequently","Research & Development",2,"Life Sciences","Manufacturing Director",4033,3,"No",3,3
"No",29,"Female","Divorced","Travel_Frequently","Research & Development",10,"Life Sciences","Research Scientist",3291,2,"No",3,7
"No",42,"Male","Single","Travel_Rarely","Research & Development",29,"Medical","Laboratory Technician",4272,4,"No",3,1
"No",29,"Male","Married","Travel_Rarely","Research & Development",8,"Medical","Manufacturing Director",5056,4,"Yes",3,10
"No",38,"Male","Married","Travel_Rarely","Human Resources",1,"Human Resources","Human Resources",2844,3,"No",3,7
"No",28,"Male","Divorced","Travel_Frequently","Research & Development",6,"Life Sciences","Research Scientist",2703,3,"Yes",3,3
"Yes",18,"Male","Single","Non-Travel","Research & Development",8,"Medical","Laboratory Technician",1904,3,"No",3,0
"Yes",33,"Female","Single","Travel_Rarely","Sales",9,"Marketing","Sales Executive",8224,1,"Yes",3,5
"No",41,"Male","Married","Travel_Rarely","Research & Development",12,"Life Sciences","Laboratory Technician",4766,4,"Yes",3,1
"Yes",31,"Male","Married","Travel_Frequently","Research & Development",15,"Medical","Laboratory Technician",2610,3,"No",3,2
"No",37,"Female","Divorced","Travel_Rarely","Research & Development",25,"Medical","Healthcare Representative",5731,4,"No",3,6
"No",27,"Male","Married","Travel_Rarely","Research & Development",6,"Life Sciences","Research Scientist",2539,3,"No",3,4
"No",34,"Female","Married","Travel_Rarely","Sales",9,"Life Sciences","Sales Executive",5714,3,"No",4,6
"No",35,"Male","Single","Travel_Rarely","Human Resources",8,"Technical Degree","Human Resources",4323,3,"No",3,5
"Yes",29,"Female","Married","Travel_Rarely","Sales",23,"Life Sciences","Sales Executive",7336,1,"No",3,11
"No",40,"Female","Single","Travel_Frequently","Research & Development",9,"Medical","Research Director",13499,3,"No",3,18
"Yes",42,"Male","Single","Travel_Frequently","Sales",12,"Life Sciences","Sales Executive",13758,1,"Yes",3,21
"No",42,"Male","Single","Travel_Rarely","Sales",4,"Marketing","Sales Executive",5155,1,"No",3,6
"No",35,"Male","Married","Travel_Rarely","Research & Development",1,"Medical","Laboratory Technician",2258,3,"No",3,8
"No",24,"Male","Single","Travel_Rarely","Research & Development",24,"Medical","Laboratory Technician",3597,2,"No",4,4
"Yes",28,"Female","Married","Travel_Rarely","Research & Development",12,"Life Sciences","Laboratory Technician",2515,4,"Yes",3,1
"No",26,"Male","Married","Travel_Rarely","Research & Development",3,"Medical","Laboratory Technician",4420,4,"No",4,8
"No",30,"Male","Married","Travel_Rarely","Sales",10,"Marketing","Sales Executive",6578,3,"No",3,10
"No",40,"Female","Married","Travel_Frequently","Research & Development",26,"Medical","Research Scientist",4422,4,"Yes",3,1
"No",35,"Male","Divorced","Travel_Rarely","Research & Development",2,"Life Sciences","Manufacturing Director",10274,2,"No",3,7
"No",34,"Male","Single","Travel_Frequently","Research & Development",1,"Medical","Healthcare Representative",5343,1,"No",4,13
"No",35,"Male","Married","Travel_Frequently","Research & Development",4,"Other","Laboratory Technician",2376,4,"No",3,2
"Yes",43,"Female","Single","Travel_Rarely","Sales",9,"Marketing","Sales Executive",5346,3,"No",3,4
"No",32,"Female","Divorced","Non-Travel","Sales",2,"Life Sciences","Sales Representative",2827,1,"No",3,1
"No",56,"Female","Divorced","Travel_Rarely","Research & Development",4,"Technical Degree","Manager",19943,1,"No",3,5
"No",29,"Female","Married","Travel_Rarely","Research & Development",6,"Medical","Laboratory Technician",3131,4,"No",3,10
"No",19,"Male","Single","Travel_Rarely","Research & Development",9,"Life Sciences","Research Scientist",2552,1,"No",4,1
"No",45,"Female","Married","Travel_Rarely","Research & Development",7,"Medical","Research Scientist",4477,3,"Yes",3,3
"No",37,"Female","Married","Travel_Rarely","Research & Development",1,"Life Sciences","Manufacturing Director",6474,4,"No",3,14
"No",20,"Male","Single","Travel_Rarely","Research & Development",3,"Life Sciences","Laboratory Technician",3033,3,"No",3,2
"Yes",44,"Male","Single","Travel_Rarely","Research & Development",10,"Life Sciences","Research Scientist",2936,3,"Yes",3,6
"No",53,"Female","Divorced","Travel_Rarely","Research & Development",7,"Medical","Manager",18606,3,"No",3,7
"No",29,"Female","Married","Travel_Rarely","Research & Development",15,"Life Sciences","Research Scientist",2168,4,"Yes",3,5
"Yes",22,"Male","Married","Travel_Frequently","Research & Development",3,"Life Sciences","Research Scientist",2853,4,"Yes",3,0
"No",46,"Female","Married","Travel_Rarely","Sales",2,"Marketing","Manager",17048,1,"No",4,26
"No",44,"Male","Single","Non-Travel","Research & Development",17,"Life Sciences","Research Scientist",2290,3,"No",3,0
